aqi,csecs,c00_30,c00_50,c01_00,c02_50,motion,pm01_0,pm02_5,pm10_0,sensor,voltage,csamples,humidity,pressure,aqi_level,pm01_0cf1,pm02_5cf1,pm10_0cf1,pm01_0_rstd,pm02_5_rstd,pm10_0_rstd,temperature,aqi_algorithm,device_uid,captured,location,lat,lon,serial_number,heatIndex
74,60,2900,834,131,12,,16.085714,22.971428,23.714285,pms7003,4.2070312,35,75.78703,98313.75,moderate,16.085714,22.971428,23.714285,0.07446289,0.04660034,0.066711426,26.252356,cf-atm,dev:864475046524962,2023-10-28T22:42:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
74,60,2851,807,142,13,,14.638889,23.083334,25,pms7003,4.21875,36,74.37817,98316.01,moderate,14.638889,23.083334,25,0.07147217,0.08746338,0.12866211,26.27479,cf-atm,dev:864475046524962,2023-10-28T22:12:41Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
99,60,4428,1267,231,26,,22.13889,35.083332,42.63889,pms7003,4.2226562,36,71.25534,98302.36,moderate,24.416666,39.305557,43.083332,0.04724121,0.049316406,0.076293945,26.118765,cf-atm,dev:864475046524962,2023-10-28T21:42:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
126,60,7099,2016,361,31,,30.40625,45.59375,56.625,pms7003,4.2226562,32,70.51627,98286.84,unhealthy-if-sensitive,41.28125,61.09375,65.21875,0.026229858,0.03289795,0.034088135,26.167204,cf-atm,dev:864475046524962,2023-10-28T21:12:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
78,60,3124,880,151,13,,16.62857,25.114286,28.457144,pms7003,4.2265625,35,68.09668,98246.8,moderate,16.62857,25.114286,28.457144,0.04397583,0.049957275,0.046173096,26.490473,cf-atm,dev:864475046524962,2023-10-28T20:42:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
154,60,10656,3036,577,54,,39.882355,61.980392,72.86275,pms7003,4.2265625,51,67.865425,98240.73,unhealthy,61.098038,94.35294,101.82353,0.03274536,0.023376465,0.023132324,27.242565,cf-atm,dev:864475046524962,2023-10-28T20:12:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
143,60,9123,2598,481,37,,33.88372,52.65116,65.790695,pms7003,4.2304688,43,62.883465,98198.34,unhealthy-if-sensitive,51.395348,79.65116,84.16279,0.022506714,0.027450562,0.021636963,27.877384,cf-atm,dev:864475046524962,2023-10-28T19:42:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
163,60,13534,3891,751,64,,51.333332,78.42593,83.81481,pms7003,4.2304688,54,60.20979,98132.87,unhealthy,78.42593,118.98148,127.14815,0.025100708,0.019439697,0.034057617,28.367908,cf-atm,dev:864475046524962,2023-10-28T19:12:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
121,60,6495,1857,303,23,,29.186047,43.488373,52,pms7003,4.234375,43,59.308376,98073.46,unhealthy-if-sensitive,38.162792,55.372093,56.813953,0.03527832,0.035980225,0.04260254,28.437254,cf-atm,dev:864475046524962,2023-10-28T18:42:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
155,60,10830,3081,591,56,,41.037735,63.490566,74.037735,pms7003,4.234375,53,57.83626,98063.57,unhealthy,62.88679,96.35849,104.49056,0.058898926,0.048706055,0.028030396,28.435724,cf-atm,dev:864475046524962,2023-10-28T18:12:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
100,60,4652,1324,247,19,,22.90909,35.327274,42.072727,pms7003,4.234375,55,55.884773,98008.13,moderate,26.127274,40.454544,44.163635,0.15612793,0.15795898,0.21801758,28.274086,cf-atm,dev:864475046524962,2023-10-28T17:42:39Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
80,60,3054,858,161,19,,15.5,25.911764,29.088236,pms7003,4.234375,34,52.986633,98013.34,moderate,15.5,25.911764,29.088236,0.08288574,0.050598145,0.06573486,30.61252,cf-atm,dev:864475046524962,2023-10-28T17:12:39Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
76,60,2926,815,145,12,1,14.742857,23.942858,25.714285,pms7003,4.2421875,35,48.132065,97984.83,moderate,14.742857,23.942858,25.714285,0.11199951,0.107666016,0.117248535,32.76081,cf-atm,dev:864475046524962,2023-10-28T16:42:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
61,60,2154,603,106,10,,10.28125,17.03125,18.28125,pms7003,4.2382812,32,46.36861,97959.04,moderate,10.28125,17.03125,18.28125,0.11907959,0.078186035,0.10040283,33.253403,cf-atm,dev:864475046524962,2023-10-28T16:12:41Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
56,60,1946,544,94,9,2,8.266666,14.633333,17.366667,pms7003,4.2421875,30,44.657047,97945.08,moderate,8.266666,14.633333,17.366667,0.083618164,0.05810547,0.101989746,34.22686,cf-atm,dev:864475046524962,2023-10-28T15:42:42Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
55,60,1932,534,84,12,,8.833333,14.1,16.3,pms7003,4.2421875,30,43.011887,97957.664,moderate,8.833333,14.1,16.3,0.07910156,0.090026855,0.17138672,35.576157,cf-atm,dev:864475046524962,2023-10-28T15:12:41Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
58,60,2122,588,102,5,1,10.096774,15.419354,16.67742,pms7003,4.2460938,31,39.911827,97993.82,moderate,10.096774,15.419354,16.67742,0.11816406,0.12731934,0.17053223,36.21512,cf-atm,dev:864475046524962,2023-10-28T14:42:41Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
48,60,1751,468,69,6,1,7.6363635,11.454545,13.151515,pms7003,4.2382812,33,40.65923,98023.055,good,7.6363635,11.454545,13.151515,0.16308594,0.11151123,0.1026001,36.348213,cf-atm,dev:864475046524962,2023-10-28T14:12:41Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
52,60,1720,480,80,7,5,7.5454545,12.606061,13.666667,pms7003,4.2421875,33,40.03206,98062.62,moderate,7.5454545,12.606061,13.666667,0.115234375,0.11029053,0.15917969,37.339046,cf-atm,dev:864475046524962,2023-10-28T13:42:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
55,60,1924,521,83,8,,8.48718,13.820513,15.230769,pms7003,4.25,39,38.12997,98130.92,moderate,8.48718,13.820513,15.230769,0.25195312,0.20117188,0.17407227,38.109585,cf-atm,dev:864475046524962,2023-10-28T13:12:40Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
60,60,2125,598,90,8,,10.470589,16.382353,16.794117,pms7003,4.2539062,34,43.18987,98165.23,moderate,10.470589,16.382353,16.794117,0.113342285,0.11834717,0.1373291,37.004005,cf-atm,dev:864475046524962,2023-10-28T12:42:41Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
67,60,2485,704,122,15,,12.485714,19.8,22.942858,pms7003,4.2578125,35,46.779465,98218.766,moderate,12.485714,19.8,22.942858,0.07861328,0.059753418,0.10461426,35.156986,cf-atm,dev:864475046524962,2023-10-28T12:12:41Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
62,60,2178,611,95,11,3,10.551724,17.275862,18.172413,pms7003,4.2578125,29,45.337578,98261.36,moderate,10.551724,17.275862,18.172413,0.06500244,0.053344727,0.0625,36.116188,cf-atm,dev:864475046524962,2023-10-28T11:42:41Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
71,60,2627,745,123,13,7,13.931034,21.48276,23.793104,pms7003,4.2421875,29,45.48115,98316.62,moderate,13.931034,21.48276,23.793104,0.085632324,0.06652832,0.08874512,36.511395,cf-atm,dev:864475046524962,2023-10-28T11:12:42Z,Kumasi,6.6275175,-1.5934804687500002,BORI - KHANA LGA,
59,60,2154,596,93,6,2,10.138889,15.666667,16.333334,pms7003,4.265625,36,40.79421,98359.164,moderate,10.138889,15.666667,16.333334,0.10583496,0.18249512,0.17382812,38.67105,cf-atm,dev:864475046524962,2023-10-28T10:42:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
76,60,2947,833,142,15,3,15.205882,24.17647,26.705883,pms7003,4.25,34,44.756268,98398.586,moderate,15.470589,24.764706,26.705883,0.20788574,0.22595215,0.21289062,37.407887,cf-atm,dev:864475046524962,2023-10-28T10:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
74,60,2916,814,134,11,13,14.75,22.886364,24.931818,pms7003,4.21875,44,50.633858,98427.68,moderate,14.75,23.09091,24.931818,0.14489746,0.1829834,0.15014648,35.334446,cf-atm,dev:864475046524962,2023-10-28T09:42:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
60,60,2121,596,98,7,5,9.931034,16.413794,17.206896,pms7003,4.2070312,29,55.20642,98445.15,moderate,9.931034,16.413794,17.206896,0.15441895,0.13671875,0.1508789,33.378334,cf-atm,dev:864475046524962,2023-10-28T09:12:41Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
66,60,2435,685,110,7,5,12.175,19.2,19.7,pms7003,4.1914062,40,60.269066,98447.95,moderate,12.175,19.2,19.7,0.12731934,0.16516113,0.16784668,31.690485,cf-atm,dev:864475046524962,2023-10-28T08:42:41Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
81,60,3009,868,162,12,,15.588235,26.450981,28.17647,pms7003,4.1796875,51,63.689354,98419.09,moderate,15.588235,26.470589,28.17647,0.049987793,0.057250977,0.07086182,31.699663,cf-atm,dev:864475046524962,2023-10-28T08:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
78,60,2931,831,164,14,,15.228572,25.057142,27.571428,pms7003,4.1640625,35,76.95345,98379.66,moderate,15.228572,25.057142,27.571428,0.111572266,0.1607666,0.13378906,28.016077,cf-atm,dev:864475046524962,2023-10-28T07:42:39Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
107,60,4601,1345,300,29,,22.875,37.833332,47.208332,pms7003,4.1679688,48,91.962456,98333.52,unhealthy-if-sensitive,25.979166,44.208332,49.270832,0.03994751,0.059814453,0.050567627,24.409126,cf-atm,dev:864475046524962,2023-10-28T07:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
120,60,5834,1698,365,29,,27.32,43.32,52.68,pms7003,4.1757812,50,95.0141,98304.16,unhealthy-if-sensitive,34.36,55.22,58.26,0.029052734,0.037719727,0.048431396,23.60964,cf-atm,dev:864475046524962,2023-10-28T06:42:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
123,60,6051,1763,364,36,,28.119047,44.238094,54.97619,pms7003,4.1757812,42,96.602394,98262.67,unhealthy-if-sensitive,36.190475,57.690475,62.214287,0.02508545,0.030700684,0.036254883,22.695442,cf-atm,dev:864475046524962,2023-10-28T06:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
106,60,4696,1345,278,23,,23.125,37.375,45.666668,pms7003,4.1796875,48,93.64839,98209.75,unhealthy-if-sensitive,26.333334,43.166668,46.791668,0.03744507,0.038085938,0.037353516,22.928452,cf-atm,dev:864475046524962,2023-10-28T05:42:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
121,60,5765,1704,377,35,,27.90196,43.568626,54.058823,pms7003,4.171875,51,93.99791,98182.12,unhealthy-if-sensitive,35.45098,56.19608,60.666668,0.05230713,0.04864502,0.044921875,23.095179,cf-atm,dev:864475046524962,2023-10-28T05:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
95,60,3890,1136,218,25,,20.666666,33.11111,39.355556,pms7003,4.1757812,45,94.96793,98153.11,moderate,21.733334,36,39.355556,0.03994751,0.032958984,0.058135986,22.58582,cf-atm,dev:864475046524962,2023-10-28T04:42:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
95,60,4009,1153,219,22,,21.058823,33.235294,39.02941,pms7003,4.1835938,34,93.34669,98155.95,moderate,22.382353,36.117645,39.088234,0.04812622,0.036346436,0.07788086,22.760704,cf-atm,dev:864475046524962,2023-10-28T04:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
94,60,3802,1096,229,20,,20.266666,32.355556,37.622223,pms7003,4.1796875,45,92.143326,98164.164,moderate,21.266666,34.644444,37.622223,0.048675537,0.033050537,0.049804688,22.89939,cf-atm,dev:864475046524962,2023-10-28T03:42:41Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
81,60,3180,907,166,13,,17.571428,26.428572,28.964285,pms7003,4.1875,28,93.40188,98183.164,moderate,17.571428,26.428572,28.964285,0.05001831,0.04537964,0.05517578,22.929472,cf-atm,dev:864475046524962,2023-10-28T03:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
76,60,2759,791,144,14,,14.580646,23.774193,25.193548,pms7003,4.1914062,31,90.72264,98186.44,moderate,14.580646,23.774193,25.193548,0.08453369,0.07342529,0.078308105,23.414358,cf-atm,dev:864475046524962,2023-10-28T02:42:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
78,60,2935,841,155,14,,15.472222,25,27.555555,pms7003,4.1914062,36,90.109604,98231.79,moderate,15.472222,25,27.555555,0.03933716,0.05657959,0.08520508,23.93749,cf-atm,dev:864475046524962,2023-10-28T02:12:41Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
85,60,3225,930,178,15,,17.386364,28.15909,30.181818,pms7003,4.1757812,44,90.55419,98257.164,moderate,17.545454,28.34091,30.181818,0.080566406,0.06451416,0.080322266,23.823788,cf-atm,dev:864475046524962,2023-10-28T01:42:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
76,60,2982,853,150,10,,16.037037,24.074074,26.703703,pms7003,4.1679688,27,89.39625,98278.26,moderate,16.037037,24.074074,26.703703,0.10443115,0.053955078,0.064697266,23.879873,cf-atm,dev:864475046524962,2023-10-28T01:12:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
76,60,2769,792,144,14,,14.694445,23.86111,26.916666,pms7003,4.1992188,36,88.75649,98307.48,moderate,14.694445,23.86111,26.916666,0.07421875,0.07897949,0.037017822,24.072098,cf-atm,dev:864475046524962,2023-10-28T00:42:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
76,60,2969,853,149,8,,16.634146,24.195122,26.146341,pms7003,4.203125,41,87.44175,98332.21,moderate,16.634146,24.195122,26.146341,0.059753418,0.060058594,0.0713501,24.467762,cf-atm,dev:864475046524962,2023-10-28T00:12:41Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
72,60,2619,744,132,11,,13.571428,21.857143,23.47619,pms7003,4.203125,42,87.45618,98366.15,moderate,13.571428,21.857143,23.47619,0.079956055,0.066711426,0.07055664,24.375984,cf-atm,dev:864475046524962,2023-10-27T23:42:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
68,60,2463,701,117,13,,12.705882,20.352942,21.558823,pms7003,4.2070312,34,86.60175,98389.17,moderate,12.705882,20.352942,21.558823,0.068603516,0.08013916,0.09429932,24.60135,cf-atm,dev:864475046524962,2023-10-27T23:12:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
125,60,6565,1874,360,40,,29.045454,45.136364,55.93182,pms7003,4.2070312,44,85.043724,98389.695,unhealthy-if-sensitive,38.272728,59.954544,64.295456,0.023422241,0.020599365,0.021255493,24.920536,cf-atm,dev:864475046524962,2023-10-27T22:42:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
76,60,2838,817,149,12,,14.971429,23.828571,26.342857,pms7003,4.2109375,35,84.61446,98382.24,moderate,14.971429,23.828571,26.342857,0.061645508,0.06866455,0.066345215,24.979172,cf-atm,dev:864475046524962,2023-10-27T22:12:39Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
67,60,2347,678,122,9,,11.836735,19.816326,20.77551,pms7003,4.2109375,49,82.04239,98384.63,moderate,11.836735,19.816326,20.77551,0.1328125,0.074035645,0.084106445,25.533415,cf-atm,dev:864475046524962,2023-10-27T21:42:39Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
64,60,2343,653,113,7,,11.625,18.09375,18.9375,pms7003,4.2148438,32,81.37331,98386.73,moderate,11.625,18.09375,18.9375,0.10192871,0.08105469,0.112976074,25.722582,cf-atm,dev:864475046524962,2023-10-27T21:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
77,60,3048,861,135,10,,16.564102,24.282051,25.358974,pms7003,4.2148438,39,79.796974,98363.35,moderate,16.564102,24.282051,25.358974,0.06756592,0.097229004,0.1138916,26.110096,cf-atm,dev:864475046524962,2023-10-27T20:42:39Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
87,60,3452,997,179,14,,18.266666,29.066668,32.11111,pms7003,4.21875,45,75.3359,98344.35,moderate,18.333334,29.688889,32.11111,0.055236816,0.06738281,0.06378174,26.723494,cf-atm,dev:864475046524962,2023-10-27T20:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
85,60,3486,979,162,13,,18.54054,28.108109,29.675676,pms7003,4.2109375,37,70.1291,98300.914,moderate,18.64865,28.35135,29.675676,0.060424805,0.06317139,0.0836792,27.351171,cf-atm,dev:864475046524962,2023-10-27T19:42:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
152,60,9762,2783,512,48,,36.526318,56.526318,69.54386,pms7003,4.1953125,57,69.3188,98249.23,unhealthy,55.80702,85.89474,92.40351,0.046020508,0.062286377,0.028121948,28.060438,cf-atm,dev:864475046524962,2023-10-27T19:12:41Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
117,60,5976,1712,307,28,,27.413044,42.086956,51.95652,pms7003,4.2265625,46,66.279625,98190.74,unhealthy-if-sensitive,34.652172,52.173912,56.934784,0.022521973,0.019927979,0.018569946,28.625408,cf-atm,dev:864475046524962,2023-10-27T18:42:41Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
105,60,5167,1461,252,16,,24.675676,37.2973,44.81081,pms7003,4.2265625,37,63.07794,98182.87,unhealthy-if-sensitive,28.918919,42.89189,45.567566,0.038269043,0.038879395,0.029678345,29.127153,cf-atm,dev:864475046524962,2023-10-27T18:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
82,60,2808,803,186,26,1,14.15,26.825,31.95,pms7003,4.2304688,40,59.455425,98145.96,moderate,14.15,27.45,31.95,0.13916016,0.15405273,0.21228027,29.97768,cf-atm,dev:864475046524962,2023-10-27T17:42:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
56,60,1894,547,91,8,4,8.576923,14.653846,15.730769,pms7003,4.2304688,26,55.832077,98127.89,moderate,8.576923,14.653846,15.730769,0.08190918,0.09442139,0.10870361,30.891443,cf-atm,dev:864475046524962,2023-10-27T17:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
57,60,1799,505,102,7,2,8.225806,14.774194,15.419354,pms7003,4.2304688,31,52.68837,98131.74,moderate,8.225806,14.774194,15.419354,0.068115234,0.041748047,0.046691895,31.601248,cf-atm,dev:864475046524962,2023-10-27T16:42:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
62,60,2152,599,103,13,,9.743589,17.333334,20.128204,pms7003,4.234375,39,51.988697,98134.58,moderate,9.743589,17.333334,20.128204,0.0770874,0.06921387,0.13000488,32.219273,cf-atm,dev:864475046524962,2023-10-27T16:12:41Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
56,60,1990,553,83,7,,8.9375,14.40625,15.40625,pms7003,4.234375,32,49.389835,98135.25,moderate,8.9375,14.40625,15.40625,0.0748291,0.11541748,0.10406494,32.78478,cf-atm,dev:864475046524962,2023-10-27T15:42:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
55,60,1796,486,95,10,,7.62069,14.068966,15.275862,pms7003,4.234375,29,48.04552,98147.14,moderate,7.62069,14.068966,15.275862,0.07366943,0.078186035,0.08905029,33.92294,cf-atm,dev:864475046524962,2023-10-27T15:12:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
54,60,1781,518,81,7,,8.535714,13.535714,14.071428,pms7003,4.2382812,28,45.883663,98168.2,moderate,8.535714,13.535714,14.071428,0.10321045,0.09100342,0.079589844,34.61339,cf-atm,dev:864475046524962,2023-10-27T14:42:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
51,60,1591,440,75,10,,6.8125,12.28125,12.9375,pms7003,4.2382812,32,45.372166,98192.8,moderate,6.8125,12.28125,12.9375,0.08691406,0.07525635,0.06188965,34.746994,cf-atm,dev:864475046524962,2023-10-27T14:12:40Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
53,60,1722,483,79,9,,7.6285715,12.942857,14.885715,pms7003,4.2421875,35,44.98758,98225.09,moderate,7.6285715,12.942857,14.885715,0.1459961,0.10253906,0.066711426,35.92292,cf-atm,dev:864475046524962,2023-10-27T13:42:41Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
53,60,1669,476,80,8,,7.185185,12.851851,14.222222,pms7003,4.2421875,27,45.115273,98261.414,moderate,7.185185,12.851851,14.222222,0.13391113,0.1005249,0.18640137,36.77606,cf-atm,dev:864475046524962,2023-10-27T13:12:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
53,60,1810,499,81,7,,8.09375,13.125,13.9375,pms7003,4.2421875,32,44.14082,98312.52,moderate,8.09375,13.125,13.9375,0.09075928,0.060424805,0.09100342,36.586357,cf-atm,dev:864475046524962,2023-10-27T12:42:41Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
53,60,1734,483,82,6,,7.382353,12.823529,13.3529415,pms7003,4.2460938,34,45.909386,98361.875,moderate,7.382353,12.823529,13.3529415,0.14147949,0.12512207,0.14147949,36.234497,cf-atm,dev:864475046524962,2023-10-27T12:12:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
55,60,1920,529,91,6,,8.137931,14,15.448276,pms7003,4.2460938,29,45.522076,98416.54,moderate,8.137931,14,15.448276,0.14953613,0.1550293,0.1673584,36.602165,cf-atm,dev:864475046524962,2023-10-27T11:42:42Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
54,60,1599,453,105,12,,6.714286,13.542857,16.77143,pms7003,4.2382812,35,44.945095,98462.41,moderate,6.714286,13.542857,16.77143,0.12286377,0.1673584,0.1439209,36.74393,cf-atm,dev:864475046524962,2023-10-27T11:12:41Z,Kumasi,6.6273425,-1.5934414062500002,BORI - KHANA LGA,
62,60,1851,532,117,18,,8.5,17.166666,19.86111,pms7003,4.25,36,50.848904,98510.81,moderate,8.5,17.166666,19.86111,0.12420654,0.18554688,0.2668457,34.40534,cf-atm,dev:864475046524962,2023-10-27T10:42:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
48,60,1623,452,77,4,6,7.0571427,11.428572,12.428572,pms7003,4.2382812,35,52.26589,98535.9,good,7.0571427,11.428572,12.428572,0.21716309,0.26098633,0.2253418,34.582287,cf-atm,dev:864475046524962,2023-10-27T10:12:40Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
54,60,1737,498,92,5,1,7.2222223,13.527778,14.361111,pms7003,4.2109375,36,58.339085,98558.586,moderate,7.2222223,13.527778,14.361111,0.09991455,0.085632324,0.091430664,32.335026,cf-atm,dev:864475046524962,2023-10-27T09:42:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
56,60,1872,526,96,14,9,8.540541,14.594595,18.35135,pms7003,4.1953125,37,59.960457,98557.12,moderate,8.540541,14.594595,18.35135,0.12524414,0.0748291,0.14538574,32.445168,cf-atm,dev:864475046524962,2023-10-27T09:12:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
53,60,1661,481,89,10,5,7.7,13.133333,14.1,pms7003,4.1796875,30,65.25871,98536.375,moderate,7.7,13.133333,14.1,0.20214844,0.19458008,0.2244873,31.206062,cf-atm,dev:864475046524962,2023-10-27T08:42:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
123,60,6629,1909,357,29,,29.088888,44.422222,54.97778,pms7003,4.1757812,45,78.07485,98530.26,unhealthy-if-sensitive,38.533333,58.22222,62.355556,0.021774292,0.025619507,0.03161621,27.347603,cf-atm,dev:864475046524962,2023-10-27T08:12:40Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
72,60,2753,771,136,9,,14.290322,22.290323,23.387096,pms7003,4.171875,31,80.98638,98502.31,moderate,14.290322,22.290323,23.387096,0.07043457,0.06970215,0.07128906,27.044216,cf-atm,dev:864475046524962,2023-10-27T07:42:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
93,60,3637,1047,212,24,,19.204546,31.977272,36.81818,pms7003,4.171875,44,85.68895,98476.016,moderate,19.568182,34.18182,36.81818,0.03475952,0.0541687,0.10534668,25.802633,cf-atm,dev:864475046524962,2023-10-27T07:12:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
122,60,6297,1824,349,24,,28.404762,43.857143,53.07143,pms7003,4.1796875,42,92.82687,98438.445,unhealthy-if-sensitive,36.857143,56.88095,58.857143,0.03567505,0.041381836,0.029541016,24.171013,cf-atm,dev:864475046524962,2023-10-27T06:42:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
99,60,4538,1295,223,18,,22.5,34.705883,41.117645,pms7003,4.1835938,34,92.97634,98410.87,moderate,25.411764,38.85294,41.205883,0.031433105,0.019470215,0.048919678,23.537748,cf-atm,dev:864475046524962,2023-10-27T06:12:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
79,60,3041,858,164,14,,15.8125,25.625,28.25,pms7003,4.1796875,32,92.88214,98390.74,moderate,15.8125,25.6875,28.25,0.046661377,0.08850098,0.11303711,23.764643,cf-atm,dev:864475046524962,2023-10-27T05:42:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
66,60,2208,644,137,11,,11.1470585,19.17647,20.470589,pms7003,4.1796875,34,92.95791,98352.695,moderate,11.1470585,19.17647,20.470589,0.101501465,0.08654785,0.0579834,23.750366,cf-atm,dev:864475046524962,2023-10-27T05:12:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
63,60,2083,602,107,8,,10.242424,17.727272,18.181818,pms7003,4.1875,33,92.57537,98329.12,moderate,10.242424,17.727272,18.181818,0.09460449,0.095947266,0.10241699,23.81053,cf-atm,dev:864475046524962,2023-10-27T04:42:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
66,60,2283,652,122,12,,11.485714,19.142857,20.8,pms7003,4.1914062,35,92.3048,98310.28,moderate,11.485714,19.142857,20.8,0.099853516,0.10614014,0.08227539,23.795744,cf-atm,dev:864475046524962,2023-10-27T04:12:40Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
